timestamp,open,high,low,close,volume
2024-03-20,6.0100,6.1000,5.6600,5.8900,1631179
2024-03-19,6.1800,6.3290,5.7800,6.0800,1583472
2024-03-18,6.9400,7.0000,6.1900,6.2900,2519245
2024-03-15,5.6000,6.9544,5.5000,6.6900,7883940
2024-03-14,6.4500,6.5279,5.4400,5.6000,3055882
2024-03-13,5.2700,6.0500,5.0400,5.7700,4707330
2024-03-12,4.5000,4.6497,4.4000,4.5900,632356
2024-03-11,4.9400,5.0700,4.4000,4.5000,736437
2024-03-08,4.9800,5.5200,4.7600,4.9700,2263480
2024-03-07,5.2500,5.4300,4.7200,4.9100,1752960
2024-03-06,5.3900,5.5750,5.1900,5.2400,601938
2024-03-05,5.8700,5.9800,5.3100,5.3500,851580
2024-03-04,6.4000,6.5000,5.7300,5.8700,1181100
2024-03-01,6.2000,6.4500,5.7900,5.9700,3761949
2024-02-29,5.6100,5.9500,5.4000,5.5700,1801077
2024-02-28,5.4000,5.6100,5.3800,5.4900,632549
2024-02-27,5.6000,5.7500,5.3820,5.4900,1440305
2024-02-26,5.3500,5.7300,5.3100,5.4400,893208
2024-02-23,5.1400,5.2900,5.0100,5.2500,346762
2024-02-22,5.0000,5.2300,4.8800,5.0000,740200
2024-02-21,5.1100,5.2068,4.7100,4.9100,599319
2024-02-20,5.1500,6.0000,5.1000,5.1900,2110969
2024-02-16,5.2200,5.3900,4.8600,5.1300,1125114
2024-02-15,5.2900,5.4500,5.1600,5.2100,784882
2024-02-14,5.1100,5.3400,5.0000,5.2400,358685
2024-02-13,5.0900,5.2900,4.9200,5.0100,612534
2024-02-12,5.4800,5.7397,5.2800,5.4300,734945
2024-02-09,5.3500,5.4900,5.3200,5.4400,422694
2024-02-08,5.6700,5.8500,5.3129,5.3500,702270
2024-02-07,5.5200,5.8700,5.3600,5.5900,669222
2024-02-06,4.5800,5.5300,4.4900,5.4700,1423462
2024-02-05,3.9400,4.7000,3.8600,4.6300,1168803
2024-02-02,4.1700,4.1950,3.9600,4.0300,1183527
2024-02-01,4.1700,4.2600,3.9500,4.2400,372022
2024-01-31,4.4100,4.4900,4.1020,4.1550,382988
2024-01-30,4.6200,4.6200,4.1800,4.2200,707811
2024-01-29,4.5000,4.7100,4.4300,4.6500,496653
2024-01-26,4.6100,4.7500,4.4200,4.5000,473221
2024-01-25,4.5400,4.7300,4.3700,4.6000,788751
2024-01-24,4.8300,4.8380,4.4400,4.4400,489372
2024-01-23,4.5400,4.9600,4.4400,4.6900,1850341
2024-01-22,4.3600,4.4600,4.2150,4.4500,598397
2024-01-19,4.3500,4.5150,4.2500,4.3400,559697
2024-01-18,4.6700,4.7400,4.2100,4.3300,1267641
2024-01-17,4.2300,4.6200,4.2300,4.6000,469971
2024-01-16,4.1300,4.6100,4.0700,4.4100,5462857
2024-01-12,4.3500,4.4522,4.0500,4.2000,955663
2024-01-11,4.3700,4.5000,4.2100,4.3000,1479165
2024-01-10,4.6500,4.7600,4.3100,4.3900,1292667
2024-01-09,4.6900,4.9499,4.5900,4.6500,913207
2024-01-08,4.6500,4.9500,4.4500,4.7900,840701
2024-01-05,4.8100,4.8300,4.4500,4.6300,411767
2024-01-04,4.5300,4.8200,4.4092,4.7900,319947
2024-01-03,4.7500,4.9000,4.3200,4.5100,904373
2024-01-02,4.4600,4.9000,4.4300,4.8400,853686
2023-12-29,4.8500,5.1500,4.4800,4.5400,1563336
2023-12-28,4.5500,4.9800,4.4300,4.5700,1160198
2023-12-27,4.4900,4.6900,4.2400,4.6300,873327
2023-12-26,4.0100,4.4400,3.8930,4.4100,963320
2023-12-22,3.6900,4.3000,3.6550,4.0100,4689806
2023-12-21,3.6000,4.0400,3.2700,3.7300,13565106
2023-12-20,2.8100,3.0400,2.7703,2.8800,187705
2023-12-19,2.8200,2.8700,2.7500,2.8300,213592
2023-12-18,2.8000,2.8300,2.6800,2.7700,97128
2023-12-15,2.7300,2.9128,2.7100,2.7900,558611
2023-12-14,2.6600,2.7900,2.4800,2.6900,545113
2023-12-13,2.4300,2.6800,2.3400,2.6300,204296
2023-12-12,2.3300,2.4200,2.2700,2.3700,99393
2023-12-11,2.6300,2.6300,2.3300,2.3500,362473
2023-12-08,2.6000,2.7700,2.6000,2.6500,175206
2023-12-07,2.5900,2.8000,2.5100,2.7000,167528
2023-12-06,2.4900,2.6900,2.4650,2.5500,249232
2023-12-05,2.4300,2.6100,2.3600,2.4900,265493
2023-12-04,2.5000,2.5000,2.3100,2.3700,386377
2023-12-01,2.4600,2.5500,2.3300,2.3400,397517
2023-11-30,2.6500,2.8100,2.4000,2.4900,732497
2023-11-29,2.5800,2.7400,2.5800,2.6000,221351
2023-11-28,2.6770,2.7000,2.5450,2.5700,195541
2023-11-27,2.7000,2.7600,2.5800,2.6600,362058
2023-11-24,2.5300,2.7800,2.5000,2.7200,98711
2023-11-22,2.5500,2.5900,2.4000,2.5100,390776
2023-11-21,2.5700,2.6500,2.4700,2.5300,265873
2023-11-20,2.5500,2.6600,2.5000,2.5800,223114
2023-11-17,2.5800,2.6500,2.5100,2.6000,191750
2023-11-16,2.5300,2.7000,2.4000,2.5600,340886
2023-11-15,2.4100,2.6500,2.4000,2.5200,630787
2023-11-14,2.3900,2.5000,2.3450,2.4800,219812
2023-11-13,2.1300,2.2900,2.1000,2.2600,211035
2023-11-10,2.1400,2.1900,2.0450,2.1250,195159
2023-11-09,2.1400,2.2100,2.0600,2.0700,203689
2023-11-08,2.3600,2.3900,2.1300,2.1700,172423
2023-11-07,2.1700,2.3650,2.0900,2.3050,202447
2023-11-06,2.5800,2.5849,2.1900,2.2000,238602
2023-11-03,2.4500,2.6200,2.3600,2.5900,397524
2023-11-02,2.4500,2.4600,2.2600,2.3500,328232
2023-11-01,2.2700,2.4850,2.1950,2.4000,386015
2023-10-31,2.3400,2.3600,2.1550,2.2700,333693
2023-10-30,2.2500,2.3550,2.1400,2.2800,448980
2023-10-27,2.1000,2.3150,2.0450,2.0800,646290
2023-10-26,1.9300,2.0900,1.9000,2.0700,291937
2023-10-25,1.7900,2.0700,1.7850,1.9700,558715
2023-10-24,1.7400,1.9300,1.7100,1.8200,618598
2023-10-23,1.6900,1.8400,1.6700,1.6800,224394
2023-10-20,1.7500,1.8600,1.6800,1.7700,228326
2023-10-19,1.7000,1.8100,1.6700,1.7400,225932
2023-10-18,1.7300,1.7800,1.6800,1.7200,236085
2023-10-17,1.8200,2.0200,1.7700,1.7700,518275
2023-10-16,1.6800,1.8800,1.5700,1.8400,484268
2023-10-13,1.6600,1.7100,1.6050,1.6300,257978
2023-10-12,1.8600,1.9618,1.6500,1.6600,486295
2023-10-11,1.9500,2.0500,1.8500,1.8700,586036
2023-10-10,1.9900,2.2050,1.8550,1.9500,1488664
2023-10-09,1.9700,2.0100,1.9000,1.9600,222286
2023-10-06,2.0900,2.2050,1.9950,2.0200,413883
2023-10-05,1.9900,2.1000,1.9100,2.0800,326722
2023-10-04,2.0200,2.1000,1.9000,1.9000,522893
2023-10-03,2.1400,2.1800,1.9800,2.0900,413515
2023-10-02,2.3300,2.3300,2.1200,2.1500,242593
2023-09-29,2.3100,2.3850,2.2900,2.3600,145460
2023-09-28,2.3800,2.3800,2.2150,2.2900,344440
2023-09-27,2.4600,2.4850,2.3500,2.3700,112235
2023-09-26,2.4600,2.6150,2.3650,2.4500,148337
2023-09-25,2.3400,2.5000,2.3000,2.4900,199213
2023-09-22,2.3900,2.4350,2.3100,2.4100,330870
2023-09-21,2.5800,2.6100,2.3900,2.4000,304310
2023-09-20,2.6500,2.6800,2.6000,2.6200,223421
2023-09-19,2.6400,2.7850,2.5800,2.6500,902193
2023-09-18,2.4900,2.6400,2.4300,2.6200,1234765
2023-09-15,2.1300,2.5400,2.1300,2.5300,1223054
2023-09-14,2.1800,2.2300,2.1101,2.1300,245998
2023-09-13,2.2100,2.2200,2.1200,2.1400,289506
2023-09-12,2.3100,2.3700,2.2400,2.2600,289133
2023-09-11,2.3900,2.5000,2.3200,2.3600,189391
2023-09-08,2.3700,2.3900,2.2500,2.3700,314094
2023-09-07,2.4900,2.4900,2.3100,2.3800,191725
2023-09-06,2.7400,2.7400,2.4700,2.4800,343027
2023-09-05,2.8900,2.9100,2.6700,2.6800,179644
2023-09-01,2.7600,2.9200,2.7600,2.9100,163320
2023-08-31,2.8500,2.8500,2.7300,2.7500,142148
2023-08-30,2.9900,2.9900,2.7900,2.8000,117803
2023-08-29,2.9500,3.0000,2.9100,2.9400,94563
2023-08-28,2.8500,2.9975,2.8250,2.9800,204079
2023-08-25,3.0100,3.0100,2.7850,2.7900,199369
2023-08-24,3.0600,3.0600,2.9100,2.9600,162619
2023-08-23,2.9800,3.0500,2.9200,3.0200,296327
2023-08-22,2.8700,2.9895,2.7600,2.9500,177231
2023-08-21,2.9500,2.9700,2.8000,2.8500,170265
2023-08-18,2.9400,3.0000,2.9000,2.9300,192915
2023-08-17,2.7700,3.0000,2.7300,2.9700,261456
2023-08-16,2.8700,2.9150,2.7500,2.7700,327750
2023-08-15,3.0200,3.0200,2.8150,2.8800,261655
2023-08-14,3.2800,3.2800,3.0100,3.0300,233379
2023-08-11,3.3400,3.3500,3.1900,3.3100,172725
2023-08-10,3.3800,3.4100,3.3300,3.3500,393175
2023-08-09,3.3900,3.4050,3.3100,3.3500,273087
2023-08-08,3.3800,3.4200,3.2700,3.3400,694924
2023-08-07,3.4000,3.5300,3.1400,3.4500,401211
2023-08-04,3.5300,3.5950,3.3550,3.3800,358122
2023-08-03,3.4700,3.6400,3.4700,3.5100,440870
2023-08-02,3.5100,3.6550,3.2800,3.4700,718092
2023-08-01,3.4500,3.6500,3.3700,3.5400,664080
2023-07-31,3.3200,3.5600,3.3181,3.4500,1833667
2023-07-28,3.1700,3.2700,3.1500,3.2100,197536
2023-07-27,3.4200,3.4200,3.1000,3.1400,381568
2023-07-26,3.2400,3.5000,3.2000,3.3700,686266
2023-07-25,3.2800,3.3400,3.2025,3.2450,409785
2023-07-24,3.2700,3.3700,3.1500,3.2800,522448
2023-07-21,3.5900,3.6500,3.2700,3.2750,396125
2023-07-20,3.7000,3.7800,3.5150,3.5500,331071
2023-07-19,3.6700,3.7900,3.5400,3.7000,240159
2023-07-18,3.6200,3.9000,3.6200,3.6700,288558
2023-07-17,3.7500,3.8900,3.6200,3.7050,388843
2023-07-14,3.8100,3.8100,3.5000,3.6800,381698
2023-07-13,3.7900,3.9100,3.7200,3.8100,285230
2023-07-12,3.8300,3.9800,3.6300,3.8400,500451
2023-07-11,3.6300,3.7900,3.6300,3.7500,184791
2023-07-10,3.5200,3.7275,3.5000,3.6700,243839
2023-07-07,3.4000,3.6150,3.3650,3.5200,419842
2023-07-06,3.5400,3.5400,3.2400,3.4300,674850
2023-07-05,3.4200,3.6600,3.4100,3.5800,289351
2023-07-03,3.5200,3.6200,3.4050,3.4500,200181
2023-06-30,3.3600,3.6700,3.2200,3.5200,461233
2023-06-29,3.4100,3.5100,3.2500,3.4100,667052
2023-06-28,3.3500,3.5100,3.3200,3.4300,289068
2023-06-27,3.2700,3.4800,3.1100,3.3700,400529
2023-06-26,3.4800,3.4800,3.0774,3.3450,681202
2023-06-23,3.6600,3.6600,3.3100,3.4800,5943217
2023-06-22,3.5600,3.7600,3.4300,3.6200,685859
2023-06-21,3.3800,3.7750,3.3600,3.5800,802134
2023-06-20,2.9900,3.4600,2.9900,3.4100,741432
2023-06-16,2.8700,3.0700,2.7900,3.0000,835712
2023-06-15,2.9600,3.0300,2.8000,2.8100,378589
2023-06-14,3.1500,3.2500,2.9200,2.9300,516935
2023-06-13,3.0500,3.3100,2.9900,3.1000,2716801
2023-06-12,2.8300,3.1999,2.8015,3.1100,513881
2023-06-09,2.9100,3.0600,2.7900,2.8100,567179
2023-06-08,3.1100,3.2400,2.8800,2.8800,2106861
2023-06-07,3.2400,3.4000,3.1000,3.1200,1617759
2023-06-06,3.1300,3.2500,3.0100,3.2200,699378
2023-06-05,3.0200,3.2600,2.9100,3.1300,1009583
2023-06-02,3.0000,3.1600,2.9200,2.9800,1375171
2023-06-01,2.9800,3.2400,2.8600,3.0000,942477
2023-05-31,2.9000,3.0699,2.6400,2.9900,1297279
2023-05-30,2.7500,2.9992,2.5001,2.7300,1968580
2023-05-26,2.1000,2.8500,2.0900,2.8500,6475506
2023-05-25,2.8300,2.8600,2.0700,2.1000,11883480
2023-05-24,5.5200,5.6800,5.0700,5.1700,349814
2023-05-23,6.0700,6.1200,5.5900,5.6100,551493
2023-05-22,6.0200,6.1000,5.6600,5.9600,275430
2023-05-19,5.7900,6.0577,5.7100,5.9000,282182
2023-05-18,6.3400,6.6700,5.7500,5.8000,584791
2023-05-17,6.0400,6.4300,5.7401,6.3700,1014715
2023-05-16,6.0000,6.2000,5.9000,6.0400,243208
2023-05-15,5.4700,6.2500,5.4700,6.0600,700622
2023-05-12,5.4800,5.7500,5.4400,5.4600,260157
2023-05-11,5.6300,5.7200,5.4100,5.5000,213722
2023-05-10,5.5700,5.8299,5.4350,5.6400,1588449
2023-05-09,5.2300,5.5100,4.9300,5.4900,529575
2023-05-08,5.2600,5.3000,5.0800,5.2500,1087359
2023-05-05,5.2100,5.4000,5.2000,5.2650,364160
2023-05-04,4.9900,5.2500,4.8900,5.2100,139349
2023-05-03,4.8800,5.1850,4.7200,5.0700,254524
2023-05-02,5.4200,5.4300,4.8700,4.8800,265127
2023-05-01,5.2600,5.5100,5.2600,5.4500,248054
2023-04-28,5.3500,5.4900,5.2700,5.3050,128204
2023-04-27,5.3900,5.5450,5.2100,5.4300,110945
2023-04-26,5.5300,5.6320,5.3000,5.3500,202205
2023-04-25,5.6800,5.8400,5.4500,5.4600,639931
2023-04-24,5.6500,5.7200,5.4400,5.6900,275648
2023-04-21,5.3400,5.6300,5.3000,5.6100,589423
2023-04-20,5.1600,5.2900,5.0600,5.2600,224247
2023-04-19,5.1400,5.3300,5.1100,5.1900,371541
2023-04-18,4.8000,5.1889,4.6700,5.1500,486058
2023-04-17,4.9000,5.0300,4.6900,4.7700,326327
2023-04-14,4.7800,4.9100,4.7000,4.8400,287359
2023-04-13,4.8300,5.0000,4.7600,4.7800,295711
2023-04-12,4.7500,4.9120,4.7000,4.8100,232995
2023-04-11,4.4400,4.8186,4.3500,4.7200,291320
2023-04-10,4.2200,4.5300,4.1800,4.4550,363254
2023-04-06,3.9800,4.2300,3.9200,4.2200,295635
2023-04-05,3.9800,4.3800,3.8900,4.0200,161138
2023-04-04,4.0300,4.2500,3.7950,3.9700,264058
2023-04-03,3.8300,3.9700,3.7500,3.9500,221925
2023-03-31,3.8500,3.9300,3.8100,3.8500,182627
2023-03-30,4.0800,4.0800,3.7500,3.8500,300993
2023-03-29,3.9800,4.0900,3.9000,3.9800,491785
2023-03-28,3.9500,4.0800,3.7800,3.8700,2028116
2023-03-27,3.8800,4.0000,3.8500,3.8800,199039
2023-03-24,3.7000,3.9000,3.6500,3.8300,320116
2023-03-23,3.7900,3.9100,3.6400,3.7400,265937
2023-03-22,4.0000,4.0000,3.7400,3.7700,348288
2023-03-21,4.1400,4.2500,3.9750,3.9900,867240
2023-03-20,4.0700,4.1700,4.0200,4.0950,236123
2023-03-17,4.1400,4.1600,4.0000,4.0700,358222
2023-03-16,4.1400,4.2150,4.0000,4.1500,417261
2023-03-15,4.3800,4.4400,4.1800,4.2000,192561
2023-03-14,4.4700,4.8800,4.3300,4.4900,272269
2023-03-13,4.4800,4.6000,4.3700,4.4400,297426
2023-03-10,4.7400,4.7400,4.3000,4.3500,293018
2023-03-09,4.9800,5.1751,4.5600,4.7300,502170
2023-03-08,4.9800,5.2500,4.9100,5.0000,365932
2023-03-07,4.5000,5.0353,4.3800,4.9100,2691731
2023-03-06,4.6900,4.7400,4.3600,4.4100,522177
2023-03-03,5.0500,5.0800,4.6750,4.7300,1681371
2023-03-02,5.0300,5.1500,4.7200,5.0500,353269
2023-03-01,5.2700,5.3900,5.0950,5.1100,590960
2023-02-28,5.4000,5.4700,5.3200,5.3300,376591
2023-02-27,5.4400,5.4400,5.1000,5.4000,494036
2023-02-24,5.2700,5.4175,5.2400,5.3900,420534
2023-02-23,5.5100,5.5200,5.2000,5.4050,294459
2023-02-22,5.6200,5.8458,5.3500,5.4900,1626971
2023-02-21,5.9000,5.9350,5.6500,5.7400,495792
2023-02-17,5.8700,6.0100,5.8200,5.9500,391676
2023-02-16,5.8900,6.1100,5.8623,5.9400,596974
2023-02-15,5.9700,5.9800,5.7600,5.9000,942678
2023-02-14,6.3100,6.4700,5.8000,5.8700,2075612
2023-02-13,6.7000,6.9400,6.1300,6.3300,156201
2023-02-10,6.8300,6.8900,6.6300,6.6700,2836790
2023-02-09,6.4200,6.9000,6.4200,6.8000,1240258
2023-02-08,7.0500,7.0500,6.4000,6.4600,75782
2023-02-07,7.0900,7.2350,7.0000,7.1000,45318
2023-02-06,7.1400,7.4900,6.9800,7.0900,92507
2023-02-03,7.0100,7.4199,7.0100,7.1000,125354
2023-02-02,7.2400,7.2600,6.9600,7.0600,221085
2023-02-01,7.2100,7.4327,7.0800,7.2000,123760
2023-01-31,7.1500,7.2600,6.7742,7.1400,832797
2023-01-30,7.4600,7.5300,7.1000,7.1000,84808
2023-01-27,7.2700,7.5000,7.1400,7.4600,217453
2023-01-26,7.4100,7.6500,7.1950,7.3100,281271
2023-01-25,6.8700,7.4600,6.8650,7.4100,1167222
2023-01-24,7.0000,7.0700,6.7900,7.0000,169896
2023-01-23,7.0300,7.5599,6.8700,7.0000,281231
2023-01-20,6.6400,7.3000,6.6400,6.9100,475422
2023-01-19,6.5800,6.9800,6.5000,6.6800,444811
2023-01-18,6.9100,7.2065,6.5350,6.5700,75712
2023-01-17,6.8100,7.1900,6.5600,6.8800,99932
2023-01-13,6.2700,6.9400,6.0300,6.8400,222944
2023-01-12,5.3100,6.3750,5.3100,6.2500,286035
2023-01-11,4.8500,5.3600,4.5300,5.3000,164195
2023-01-10,4.6300,4.8700,4.6300,4.7900,58869
2023-01-09,4.9100,4.9100,4.4600,4.6700,113278
2023-01-06,4.4900,4.9400,4.2200,4.7800,95693
2023-01-05,4.8900,4.9000,4.4600,4.5400,144683
2023-01-04,4.9300,4.9700,4.7500,4.8900,159642
2023-01-03,5.1800,5.2300,4.7250,4.7900,121349
2022-12-30,4.9000,5.1800,4.7000,5.1700,163290
2022-12-29,4.5500,5.2000,4.5500,4.9700,250823
2022-12-28,5.0100,5.0100,4.5200,4.5600,153811
2022-12-27,5.4000,5.6000,4.7600,5.0300,181582
2022-12-23,5.5000,5.5000,5.2200,5.4500,25909
2022-12-22,5.5700,5.7200,5.3700,5.5000,68636
2022-12-21,5.5600,5.7200,5.4500,5.5900,68554
2022-12-20,5.5500,5.9850,5.3700,5.4200,205810
2022-12-19,5.6400,5.8100,5.3600,5.5600,159969
2022-12-16,5.1200,5.7100,5.1200,5.7100,50290
2022-12-15,5.5200,5.5800,5.2900,5.5000,26576
2022-12-14,5.4200,5.7400,5.3700,5.5400,29056
2022-12-13,5.5100,5.6800,5.3300,5.4200,42500
2022-12-12,5.3500,5.6000,5.3300,5.3800,137892
2022-12-09,5.4300,5.7300,5.3200,5.3800,40525
2022-12-08,5.4500,5.7300,5.3500,5.4600,36889
2022-12-07,5.5800,5.7900,5.1000,5.4100,41294
2022-12-06,5.8000,5.9300,5.3900,5.5800,80344
2022-12-05,5.2700,6.1600,5.2700,5.7500,175800
2022-12-02,5.3900,5.5950,5.3100,5.3600,214739
2022-12-01,5.4700,5.6400,5.4400,5.5200,177253
2022-11-30,5.5900,5.7700,5.2400,5.4400,168688
2022-11-29,5.8300,5.8300,5.4000,5.5650,48202
2022-11-28,5.8200,6.0600,5.5800,5.7600,78627
2022-11-25,5.8600,5.9900,5.6500,5.8500,11266
2022-11-23,5.5500,5.9100,5.4600,5.8000,38310
2022-11-22,5.5200,5.7600,5.3700,5.5200,99293
2022-11-21,5.6400,5.8000,5.4100,5.5600,75066
2022-11-18,5.7400,6.0507,5.5700,5.6400,37340
2022-11-17,5.7000,5.9000,5.5200,5.7400,39211
2022-11-16,6.0200,6.1600,5.7200,5.7700,30841
2022-11-15,6.0400,6.2100,5.8700,6.0200,54028
2022-11-14,5.9000,6.2300,5.6510,6.0100,72949
2022-11-11,5.6800,5.9100,5.5000,5.9000,40600
2022-11-10,5.5600,5.7200,5.2800,5.6400,78544
2022-11-09,5.4300,5.6700,5.3800,5.4900,80609
2022-11-08,5.1000,5.6900,5.1000,5.4000,124104
2022-11-07,4.6600,5.3700,4.4200,5.0900,1169174
2022-11-04,4.7800,4.8400,4.6100,4.6100,71790
2022-11-03,4.4800,4.8550,4.4800,4.6800,41162
2022-11-02,4.6700,4.8200,4.6000,4.6300,28451
2022-11-01,4.8000,4.9200,4.6400,4.7200,42528
2022-10-31,4.7800,4.9500,4.7200,4.7800,111924
2022-10-28,4.8600,4.9000,4.7506,4.9000,62295
2022-10-27,5.3200,5.3200,4.7200,4.8800,338734
2022-10-26,5.1300,5.5500,5.1300,5.3100,95285
2022-10-25,5.0300,5.5500,5.0000,5.1100,238542
2022-10-24,5.1200,5.1800,4.7900,5.0400,175170
2022-10-21,5.1500,5.5200,4.9400,5.0700,110226
2022-10-20,5.1300,5.3900,5.0500,5.1200,101296
2022-10-19,5.4700,5.4700,5.0100,5.1100,164480
2022-10-18,5.5600,5.9200,5.4700,5.4800,54375
2022-10-17,5.4500,5.8900,5.4200,5.6300,94832
2022-10-14,5.7200,5.8900,5.3700,5.3700,96854
2022-10-13,5.9800,6.1400,5.6500,5.7600,106346
2022-10-12,6.0000,6.1300,5.8900,6.0700,35297
2022-10-11,6.1800,6.1800,5.7700,5.9900,112416
2022-10-10,6.3600,6.3600,6.0900,6.2600,98570
2022-10-07,6.4000,6.4200,6.2400,6.2900,66148
2022-10-06,6.5600,6.5600,6.3500,6.4200,55770
2022-10-05,6.5100,6.6900,6.2800,6.6100,96922
2022-10-04,6.4900,6.7400,6.4250,6.5800,109674
2022-10-03,6.2800,6.3600,6.0100,6.2800,67864
2022-09-30,5.9700,6.2900,5.8850,6.1800,92738
2022-09-29,6.0700,6.2400,5.7500,5.9400,78771
2022-09-28,6.1500,6.2499,5.8710,6.1300,92860
2022-09-27,6.0800,6.2750,6.0400,6.1300,87765
2022-09-26,5.8700,6.1100,5.7100,6.0300,104048
2022-09-23,6.1200,6.2450,5.7600,5.9900,202699
2022-09-22,6.6100,6.7700,5.9100,6.1200,209041
2022-09-21,6.5900,6.7689,6.4050,6.5800,79704
2022-09-20,6.4600,6.9000,6.4600,6.6300,320825
2022-09-19,6.2600,6.6700,6.2000,6.5800,233707
2022-09-16,6.7200,6.7200,5.8800,6.3600,808649
2022-09-15,6.1800,6.4900,5.9900,6.3400,174431
2022-09-14,6.0700,6.2200,5.9400,6.1400,62664
2022-09-13,5.9900,6.1400,5.7500,6.0500,92552
2022-09-12,6.5000,6.5600,5.8800,6.0200,158744
2022-09-09,6.2500,6.6300,6.1900,6.4500,202660
2022-09-08,5.7700,6.1399,5.6600,6.0200,122622
2022-09-07,5.7000,5.8400,5.6000,5.7500,75703
2022-09-06,5.9300,6.2000,5.6900,5.7300,228670
2022-09-02,5.8000,5.8500,5.5957,5.8200,90550
2022-09-01,5.7300,5.8800,5.2900,5.7700,136561
2022-08-31,5.4800,5.9200,5.3800,5.8800,238584
2022-08-30,5.5500,5.5500,5.0800,5.3900,167997
2022-08-29,5.3300,5.6000,5.3300,5.5000,114226
2022-08-26,5.4300,5.5900,5.3450,5.4600,127272
2022-08-25,5.4200,5.4200,5.2500,5.3600,62132
2022-08-24,5.1100,5.4253,5.0400,5.3100,74647
2022-08-23,5.0100,5.2138,5.0100,5.1200,60462
2022-08-22,5.3400,5.4000,5.0008,5.0600,86102
2022-08-19,5.5700,5.6300,5.3300,5.4800,70752
2022-08-18,5.6300,5.7700,5.5500,5.6500,31734
2022-08-17,5.7600,5.8300,5.5900,5.6300,65576
2022-08-16,6.0800,6.1500,5.6800,5.8300,152106
2022-08-15,6.2000,6.2650,5.9663,6.1200,137935
2022-08-12,5.6400,6.2050,5.6400,6.1200,445799
2022-08-11,5.5100,5.7200,5.5100,5.6200,179447
2022-08-10,5.4800,5.7200,5.4200,5.5600,239226
2022-08-09,5.1300,5.4100,5.0100,5.3800,309944
2022-08-08,5.2400,5.3300,5.1000,5.2300,164198
2022-08-05,4.9900,5.2550,4.9700,5.2200,226342
2022-08-04,5.0500,5.1100,4.9100,5.0300,98201
2022-08-03,4.7800,5.1900,4.7800,4.9100,181635
2022-08-02,4.5200,4.7380,4.5200,4.6900,78862
