timestamp,open,high,low,close,volume
2023-11-16,0.2000,0.2900,0.1960,0.2000,1914498
2023-11-15,0.1897,0.2210,0.1821,0.1950,427372
2023-11-14,0.1999,0.2209,0.1850,0.1897,506383
2023-11-13,0.2200,0.2200,0.1950,0.1990,154119
2023-11-10,0.2253,0.2253,0.2100,0.2137,66248
2023-11-09,0.2255,0.2332,0.2100,0.2175,300301
2023-11-08,0.2483,0.3000,0.2011,0.2011,1044871
2023-11-07,0.2516,0.2759,0.2400,0.2451,225463
2023-11-06,0.2349,0.2648,0.2300,0.2500,228334
2023-11-03,0.2545,0.2616,0.2310,0.2480,108774
2023-11-02,0.2201,0.2630,0.2099,0.2545,492140
2023-11-01,0.2075,0.2400,0.1750,0.2299,380488
2023-10-31,0.2255,0.2300,0.1980,0.2139,585113
2023-10-30,0.2413,0.2484,0.2206,0.2250,346092
2023-10-27,0.2443,0.3000,0.2289,0.2443,1277143
2023-10-26,0.2511,0.2599,0.2351,0.2467,342190
2023-10-25,0.2311,0.2675,0.2305,0.2494,486630
2023-10-24,0.2192,0.2560,0.1878,0.2311,1029278
2023-10-23,0.2350,0.2370,0.2200,0.2208,391303
2023-10-20,0.2300,0.2450,0.2000,0.2370,688951
2023-10-19,0.2600,0.2600,0.2230,0.2460,561670
2023-10-18,0.2450,0.2597,0.2275,0.2524,1103936
2023-10-17,0.2507,0.2879,0.2240,0.2320,2387879
2023-10-16,0.2050,0.2774,0.2010,0.2538,4830126
2023-10-13,0.2016,0.2300,0.1725,0.2100,5650603
2023-10-12,0.1628,0.5800,0.1468,0.2601,41976018
2023-10-11,0.1550,0.1690,0.1479,0.1650,2449348
2023-10-10,0.1368,0.1550,0.1300,0.1490,1694615
2023-10-09,0.1311,0.1440,0.1262,0.1404,2559966
2023-10-06,0.1674,0.1850,0.1411,0.1444,6136558
2023-10-05,0.2250,0.2600,0.1898,0.2010,59616142
2023-10-04,0.1500,0.1940,0.1420,0.1600,9946814
2023-10-03,0.1300,0.1800,0.1250,0.1427,7724796
2023-10-02,0.1220,0.1880,0.1220,0.1560,17162772
2023-09-29,0.1240,0.1247,0.1151,0.1240,5759171
2023-09-28,0.1250,0.1250,0.1180,0.1180,267271
2023-09-27,0.1180,0.1303,0.1130,0.1191,274868
2023-09-26,0.1225,0.1255,0.1115,0.1200,457501
2023-09-25,0.1310,0.1310,0.1115,0.1185,361414
2023-09-22,0.1289,0.1320,0.1108,0.1210,354453
2023-09-21,0.1317,0.1323,0.1229,0.1280,206329
2023-09-20,0.1358,0.1368,0.1264,0.1300,577783
2023-09-19,0.1350,0.1595,0.1291,0.1350,866910
2023-09-18,0.1390,0.1390,0.1202,0.1350,658308
2023-09-15,0.1375,0.1460,0.1300,0.1348,820625
2023-09-14,0.1444,0.1444,0.1300,0.1350,557977
2023-09-13,0.1400,0.1400,0.1300,0.1399,546395
2023-09-12,0.1300,0.1675,0.1300,0.1362,1145258
2023-09-11,0.1393,0.1393,0.1314,0.1330,272958
2023-09-08,0.1453,0.1453,0.1300,0.1399,293231
2023-09-07,0.1316,0.1469,0.1218,0.1454,958655
2023-09-06,0.1600,0.1600,0.1305,0.1316,1563348
2023-09-05,0.2400,0.2655,0.1444,0.1583,7413528
2023-09-01,0.1950,0.2350,0.1910,0.2172,1384738
2023-08-31,0.1929,0.2100,0.1856,0.1910,143250
2023-08-30,0.1940,0.1999,0.1856,0.1891,61410
2023-08-29,0.1920,0.1995,0.1863,0.1885,83780
2023-08-28,0.1949,0.2000,0.1945,0.1945,87162
2023-08-25,0.1950,0.2000,0.1851,0.1949,89967
2023-08-24,0.1999,0.2069,0.1851,0.1900,160212
2023-08-23,0.2050,0.2090,0.1851,0.2000,64856
2023-08-22,0.2020,0.2020,0.1854,0.1980,57455
2023-08-21,0.1900,0.2096,0.1851,0.1901,201524
2023-08-18,0.1843,0.2000,0.1819,0.1858,60861
2023-08-17,0.2121,0.2220,0.1600,0.1818,367058
2023-08-16,0.2130,0.2199,0.2120,0.2140,52558
2023-08-15,0.2124,0.2326,0.2124,0.2200,38670
2023-08-14,0.2196,0.2312,0.2160,0.2312,60627
2023-08-11,0.2151,0.2400,0.2121,0.2400,39100
2023-08-10,0.2375,0.2400,0.2209,0.2400,68620
2023-08-09,0.2592,0.2602,0.2300,0.2323,280387
2023-08-08,0.2690,0.2800,0.2300,0.2400,643493
2023-08-07,0.2380,0.2795,0.2200,0.2572,516290
2023-08-04,0.2297,0.2468,0.2211,0.2211,118007
2023-08-03,0.2770,0.2770,0.2200,0.2250,124367
2023-08-02,0.2280,0.2298,0.2112,0.2260,168296
2023-08-01,0.2430,0.2528,0.2150,0.2280,85097
2023-07-31,0.2485,0.2500,0.2322,0.2322,19972
2023-07-28,0.2468,0.2618,0.2300,0.2383,21446
2023-07-27,0.2400,0.2700,0.2302,0.2400,144013
2023-07-26,0.2500,0.2630,0.2400,0.2500,40253
2023-07-25,0.2475,0.2689,0.2400,0.2500,146617
2023-07-24,0.2625,0.2625,0.2400,0.2500,37011
2023-07-21,0.2800,0.2800,0.2401,0.2500,34709
2023-07-20,0.2800,0.2800,0.2481,0.2502,63548
2023-07-19,0.2662,0.2770,0.2417,0.2524,65032
2023-07-18,0.2500,0.2800,0.2401,0.2800,79214
2023-07-17,0.2467,0.2580,0.2287,0.2386,131486
2023-07-14,0.2251,0.2500,0.2215,0.2300,107887
2023-07-13,0.2300,0.2498,0.2211,0.2301,37933
2023-07-12,0.2250,0.2599,0.2230,0.2301,148496
2023-07-11,0.2171,0.2298,0.2116,0.2200,32884
2023-07-10,0.2200,0.2296,0.2101,0.2200,37780
2023-07-07,0.2190,0.2300,0.2190,0.2290,20050
2023-07-06,0.2224,0.2327,0.2190,0.2190,31504
2023-07-05,0.2100,0.2330,0.2100,0.2248,59332
2023-07-03,0.2300,0.2300,0.2051,0.2200,38108
2023-06-30,0.2100,0.2310,0.1978,0.2100,115872
2023-06-29,0.2357,0.2576,0.2020,0.2161,168916
2023-06-28,0.2400,0.2494,0.2209,0.2304,124336
2023-06-27,0.2700,0.2700,0.2310,0.2498,42457
2023-06-26,0.2490,0.2490,0.2258,0.2400,130638
2023-06-23,0.2753,0.2753,0.2139,0.2139,261215
2023-06-22,0.3105,0.3249,0.2400,0.2753,1107899
2023-06-21,0.2600,0.2600,0.2405,0.2413,51785
2023-06-20,0.2415,0.2578,0.2400,0.2400,62345
2023-06-16,0.2457,0.2593,0.2401,0.2500,60824
2023-06-15,0.2600,0.2600,0.2418,0.2500,240747
2023-06-14,0.2665,0.2770,0.2502,0.2600,186373
2023-06-13,0.2459,0.2599,0.2300,0.2498,276647
2023-06-12,0.2600,0.2626,0.2452,0.2572,125486
2023-06-09,0.2431,0.2668,0.2351,0.2520,739630
2023-06-08,0.2300,0.2500,0.2291,0.2401,280818
2023-06-07,0.2230,0.2500,0.2055,0.2401,614856
2023-06-06,0.2446,0.3150,0.1944,0.2500,3179452
2023-06-05,0.3030,0.3030,0.2500,0.2520,508300
2023-06-02,0.3655,0.3884,0.2946,0.3137,3468213
2023-06-01,0.3625,0.4000,0.2622,0.3300,2846918
2023-05-31,0.3675,0.3675,0.2900,0.2900,67067
2023-05-30,0.3329,0.3500,0.3253,0.3500,28378
2023-05-26,0.3800,0.3899,0.3363,0.3500,22936
2023-05-25,0.4100,0.4100,0.3259,0.3388,57422
2023-05-24,0.4000,0.4150,0.3972,0.4000,7596
2023-05-23,0.4149,0.4150,0.3805,0.4000,1788
2023-05-22,0.3825,0.4150,0.3801,0.3994,2224
2023-05-19,0.3402,0.4500,0.3402,0.4000,137573
2023-05-18,0.3900,0.4193,0.3801,0.4002,4855
2023-05-17,0.3952,0.4180,0.3858,0.3900,36182
2023-05-16,0.3900,0.4200,0.3703,0.3858,5172
2023-05-15,0.4200,0.4200,0.3781,0.4200,3995
2023-05-12,0.4200,0.4200,0.3810,0.4200,10872
2023-05-11,0.3806,0.4396,0.3806,0.4170,39593
2023-05-10,0.4200,0.4200,0.3701,0.3924,168630
2023-05-09,0.4000,0.4200,0.3501,0.4000,135162
2023-05-08,0.3800,0.3974,0.3400,0.3510,34325
2023-05-05,0.3578,0.3600,0.3400,0.3551,22340
2023-05-04,0.3550,0.3896,0.3550,0.3750,15523
2023-05-03,0.3600,0.3924,0.3550,0.3802,27226
2023-05-02,0.4200,0.4366,0.3551,0.3551,22386
2023-05-01,0.4200,0.4392,0.3910,0.4000,7473
2023-04-28,0.4132,0.4463,0.3577,0.4110,27883
2023-04-27,0.4000,0.4016,0.3700,0.3900,13583
2023-04-26,0.4700,0.4994,0.3801,0.3993,34314
2023-04-25,0.4156,0.4697,0.4156,0.4697,3316
2023-04-24,0.4600,0.4716,0.3726,0.4300,13409
2023-04-21,0.4735,0.4820,0.4640,0.4643,3189
2023-04-20,0.4796,0.4993,0.4523,0.4993,16911
2023-04-19,0.4280,0.5000,0.4280,0.4801,27968
2023-04-18,0.4860,0.5199,0.4800,0.4900,33277
2023-04-17,0.5000,0.5200,0.4860,0.4860,15254
2023-04-14,0.5650,0.5650,0.4801,0.5000,28573
2023-04-13,0.4974,0.5144,0.4636,0.4804,95801
2023-04-12,0.4800,0.5000,0.4560,0.4800,64370
2023-04-11,0.4444,0.4795,0.4444,0.4697,18492
2023-04-10,0.4200,0.4970,0.4000,0.4224,70124
2023-04-06,0.3955,0.4010,0.3900,0.4010,22750
2023-04-05,0.3900,0.3950,0.3810,0.3810,10346
2023-04-04,0.3550,0.4000,0.3550,0.3810,16880
2023-04-03,0.3600,0.3800,0.3551,0.3800,45843
2023-03-31,0.3800,0.4025,0.3501,0.3700,31205
2023-03-30,0.3700,0.3772,0.3568,0.3762,29924
2023-03-29,0.3651,0.3800,0.3500,0.3700,50984
2023-03-28,0.3700,0.4000,0.3500,0.3600,69538
2023-03-27,0.3600,0.4499,0.3597,0.4442,69993
2023-03-24,0.3600,0.3600,0.3500,0.3600,47059
2023-03-23,0.3600,0.3950,0.3247,0.3500,51961
2023-03-22,0.4150,0.4151,0.3610,0.3800,38883
2023-03-21,0.4500,0.4550,0.4121,0.4184,50302
2023-03-20,0.4944,0.4944,0.4310,0.4310,23462
2023-03-17,0.5300,0.5300,0.4501,0.5100,13256
2023-03-16,0.4883,0.5000,0.4602,0.5000,27078
2023-03-15,0.5200,0.5300,0.4500,0.4651,30538
2023-03-14,0.5102,0.5649,0.5002,0.5200,99554
2023-03-13,0.5500,0.5699,0.5002,0.5002,19129
2023-03-10,0.6001,0.6499,0.5003,0.5565,12239
2023-03-09,0.5500,0.5996,0.5005,0.5362,20945
2023-03-08,0.6100,0.6400,0.5859,0.5859,27425
2023-03-07,0.6500,0.6500,0.6000,0.6295,4588
2023-03-06,0.6600,0.6600,0.6200,0.6300,28460
2023-03-03,0.6600,0.7082,0.6500,0.6935,15374
2023-03-02,0.6500,0.7500,0.6500,0.7076,14184
2023-03-01,0.7274,0.7274,0.7000,0.7099,10613
2023-02-28,0.6500,0.7499,0.6500,0.7044,4476
2023-02-27,0.7400,0.7400,0.7000,0.7200,6762
2023-02-24,0.7200,0.7200,0.6402,0.6900,7138
2023-02-23,0.7300,0.7300,0.7200,0.7200,745
2023-02-22,0.7800,0.7800,0.7278,0.7300,5741
2023-02-21,0.7255,0.7503,0.7255,0.7503,2055
2023-02-17,0.8000,0.8000,0.7465,0.7700,7418
2023-02-16,0.7700,0.7825,0.7700,0.7750,2549
2023-02-15,0.7900,0.7900,0.7591,0.7900,6363
2023-02-14,0.7700,0.7900,0.7700,0.7900,7799
2023-02-13,0.7550,0.7811,0.7550,0.7700,6444
2023-02-10,0.7601,0.7616,0.7550,0.7600,2559
2023-02-09,0.7700,0.7955,0.7400,0.7600,13316
2023-02-08,0.7301,0.7667,0.7300,0.7399,11709
2023-02-07,0.7500,0.7700,0.7488,0.7667,12314
2023-02-06,0.7700,0.8150,0.7304,0.7500,24384
2023-02-03,0.7600,0.8100,0.7351,0.7400,15168
2023-02-02,0.8300,0.8300,0.7150,0.7600,29721
2023-02-01,0.7800,0.7900,0.7500,0.7500,16667
2023-01-31,0.7699,0.7699,0.7300,0.7399,12015
2023-01-30,0.7200,0.7200,0.6400,0.7000,9986
2023-01-27,0.7000,0.7200,0.6600,0.7200,9341
2023-01-26,0.7000,0.7200,0.6900,0.7000,11571
2023-01-25,0.7350,0.7350,0.6700,0.7000,9864
2023-01-24,0.6800,0.7000,0.6611,0.7000,11228
2023-01-23,0.6720,0.6999,0.6720,0.6800,1333
2023-01-20,0.6800,0.7088,0.6400,0.6445,18768
2023-01-19,0.7197,0.7197,0.6300,0.6300,5635
2023-01-18,0.6700,0.6700,0.6400,0.6456,3364
2023-01-17,0.7200,0.7500,0.6450,0.6799,15348
2023-01-13,0.6700,0.7100,0.6600,0.7100,11851
2023-01-12,0.6983,0.7035,0.6700,0.7000,7259
2023-01-11,0.6351,0.7097,0.6351,0.7000,24047
2023-01-10,0.6101,0.6200,0.6101,0.6200,14769
2023-01-09,0.6000,0.7483,0.6000,0.6103,106076
2023-01-06,0.5700,0.5700,0.5600,0.5675,2764
2023-01-05,0.5200,0.5600,0.5200,0.5600,19843
2023-01-04,0.5600,0.5600,0.5181,0.5468,27374
2023-01-03,0.5117,0.5770,0.5117,0.5602,35495
2022-12-30,0.4905,0.5390,0.4718,0.5390,34380
2022-12-29,0.4500,0.5298,0.4500,0.5100,42886
2022-12-28,0.5000,0.5157,0.4530,0.4530,26520
2022-12-27,0.4900,0.5170,0.4400,0.4898,97351
2022-12-23,0.5000,0.5390,0.4800,0.4807,18541
2022-12-22,0.5000,0.5450,0.5000,0.5200,10251
2022-12-21,0.5200,0.5501,0.5000,0.5100,54209
2022-12-20,0.5251,0.5500,0.5200,0.5200,13486
2022-12-19,0.5301,0.5765,0.5200,0.5200,9451
2022-12-16,0.5200,0.5764,0.5200,0.5449,28710
2022-12-15,0.5363,0.5363,0.5099,0.5200,13918
2022-12-14,0.5750,0.5799,0.5200,0.5798,25317
2022-12-13,0.6400,0.6400,0.5642,0.5800,7758
2022-12-12,0.6000,0.6546,0.5820,0.6100,65670
2022-12-09,0.5949,0.6114,0.5400,0.5830,50445
2022-12-08,0.6200,0.6220,0.5000,0.6133,199533
2022-12-07,0.6734,0.6911,0.6150,0.6150,18189
2022-12-06,0.6500,0.6924,0.6414,0.6414,48746
2022-12-05,0.7407,0.7499,0.6672,0.6830,19437
2022-12-02,0.6600,0.7062,0.6600,0.7000,8226
2022-12-01,0.7349,0.7349,0.6900,0.6975,8934
2022-11-30,0.7300,0.7426,0.6807,0.6807,129914
2022-11-29,0.7900,0.8025,0.7050,0.7200,25957
2022-11-28,0.8700,0.8700,0.7500,0.7920,71462
2022-11-25,0.8772,0.8799,0.8400,0.8400,9148
2022-11-23,0.8950,0.8950,0.8220,0.8550,13297
2022-11-22,0.8698,0.8700,0.8400,0.8400,4650
2022-11-21,0.8400,0.9100,0.8000,0.8400,17019
2022-11-18,0.8900,0.8900,0.8300,0.8591,21401
2022-11-17,0.8998,0.9599,0.8464,0.8677,163126
2022-11-16,0.9000,0.9000,0.8000,0.8232,25349
2022-11-15,0.9696,0.9696,0.8900,0.9205,30868
2022-11-14,0.9900,0.9900,0.8843,0.9200,51403
2022-11-11,1.0000,1.0000,0.9506,0.9753,37157
2022-11-10,0.9700,1.0200,0.8680,0.9420,154226
2022-11-09,1.0900,1.0900,0.9712,0.9874,133347
2022-11-08,1.0000,1.0500,0.9900,1.0500,33739
2022-11-07,1.0400,1.0400,0.9800,0.9988,22526
2022-11-04,1.0000,1.1144,1.0000,1.0500,32870
2022-11-03,0.9899,1.0390,0.9800,1.0390,10711
2022-11-02,0.9800,1.0000,0.9800,0.9800,30461
2022-11-01,1.0569,1.0569,0.9800,0.9800,22745
2022-10-31,1.0000,1.0600,1.0000,1.0300,42679
2022-10-28,1.0200,1.0300,0.9043,1.0300,47429
2022-10-27,1.0200,1.0700,1.0100,1.0700,18589
2022-10-26,1.0300,1.1000,1.0286,1.0700,33886
2022-10-25,1.0100,1.1260,1.0100,1.0300,130761
2022-10-24,1.0400,1.0420,0.9600,0.9604,17744
2022-10-21,1.0000,1.0392,1.0000,1.0300,68298
2022-10-20,1.0100,1.0200,1.0000,1.0100,97210
2022-10-19,1.0500,1.0700,1.0100,1.0100,82962
2022-10-18,1.0600,1.1400,1.0500,1.0700,41424
2022-10-17,1.0400,1.0850,1.0400,1.0800,5615
2022-10-14,1.0999,1.1000,1.0400,1.0800,21946
2022-10-13,1.0600,1.1500,1.0300,1.0700,66929
2022-10-12,1.2400,1.2400,1.0300,1.0400,53085
2022-10-11,1.1300,1.1300,1.0600,1.0800,33813
2022-10-10,1.0900,1.1800,1.0900,1.1300,16453
2022-10-07,1.0900,1.1300,1.0738,1.0900,27439
2022-10-06,1.0700,1.1300,1.0700,1.1300,30847
2022-10-05,1.1100,1.1900,0.9574,1.1500,97965
2022-10-04,0.8800,1.1000,0.8800,1.0700,117106
2022-10-03,0.8900,0.9146,0.8099,0.8244,19057
2022-09-30,0.8600,0.8797,0.7799,0.7958,126578
2022-09-29,0.9100,0.9576,0.8000,0.8472,100421
2022-09-28,0.9114,0.9500,0.9100,0.9200,36188
2022-09-27,1.0600,1.2600,0.8325,0.9200,495552
2022-09-26,1.2600,1.2899,0.9622,1.0000,410201
2022-09-23,1.3500,1.3510,1.2200,1.2500,74371
2022-09-22,1.4100,1.4611,1.3500,1.3500,45617
2022-09-21,1.4011,1.4800,1.3650,1.4400,121139
2022-09-20,1.5200,1.5400,1.4100,1.4300,149139
2022-09-19,1.8000,1.8400,1.5000,1.5300,107880
2022-09-16,1.7000,1.8450,1.5700,1.8100,214020
2022-09-15,1.4200,1.6800,1.3700,1.6800,198770
2022-09-14,1.3700,1.4800,1.3500,1.4100,110459
2022-09-13,1.5000,1.5500,1.3500,1.3500,345017
2022-09-12,1.3600,1.3800,1.3000,1.3500,53514
2022-09-09,1.4130,1.4300,1.3000,1.3300,88184
2022-09-08,1.4500,1.5300,1.4000,1.4000,60417
2022-09-07,1.4800,1.5300,1.4000,1.4300,126418
2022-09-06,1.6200,1.6400,1.4700,1.4800,62356
2022-09-02,1.8800,1.8800,1.5900,1.6000,34067
2022-09-01,1.7900,1.7901,1.7100,1.7200,60714
2022-08-31,1.9100,1.9100,1.8000,1.8200,16932
2022-08-30,1.7900,1.9165,1.7801,1.8000,49187
2022-08-29,1.8000,1.8500,1.7500,1.7500,45699
2022-08-26,1.8100,1.8699,1.7500,1.8300,56612
2022-08-25,1.8600,1.9200,1.7500,1.7600,105148
2022-08-24,1.8801,1.9000,1.8599,1.8600,9875
2022-08-23,1.8500,1.9000,1.8300,1.9000,103211
2022-08-22,1.8700,1.8700,1.8100,1.8200,17461
2022-08-19,1.9500,2.0000,1.8800,1.9000,108771
2022-08-18,2.0400,2.0400,1.8200,2.0000,63176
2022-08-17,1.9900,2.0600,1.9800,2.0400,88441
2022-08-16,1.9900,1.9952,1.9300,1.9600,74821
2022-08-15,2.0000,2.0800,1.8800,1.9300,213349
2022-08-12,2.3900,2.4000,1.7300,1.8200,266048
2022-08-11,2.3700,2.4500,2.2281,2.4500,86504
2022-08-10,2.4100,2.4100,2.3000,2.3100,50984
2022-08-09,2.4500,2.4500,2.3700,2.3800,17903
2022-08-08,2.6500,2.6500,2.3995,2.4300,34795
2022-08-05,2.1300,2.5300,2.1300,2.5300,73502
2022-08-04,2.3200,2.3200,2.0900,2.1300,119992
2022-08-03,2.3500,2.3850,2.2750,2.3200,21093
2022-08-02,2.4600,2.4700,2.2900,2.3100,24174
2022-08-01,2.4100,2.4900,2.4100,2.4700,20471
2022-07-29,2.3800,2.5000,2.3600,2.3800,31635
